subject_id,sleep_stage,is_rem,C3_hjorth_complexity,C3_hjorth_mobility,C3_rel_power_alpha,C3_rel_power_beta,C3_rel_power_delta,C3_rel_power_sigma,C3_rel_power_theta,C3_spectral_entropy,C4_hjorth_complexity,C4_hjorth_mobility,C4_rel_power_alpha,C4_rel_power_beta,C4_rel_power_delta,C4_rel_power_sigma,C4_rel_power_theta,C4_spectral_entropy,F3_hjorth_complexity,F3_hjorth_mobility,F3_rel_power_alpha,F3_rel_power_beta,F3_rel_power_delta,F3_rel_power_sigma,F3_rel_power_theta,F3_spectral_entropy,F4_hjorth_complexity,F4_hjorth_mobility,F4_rel_power_alpha,F4_rel_power_beta,F4_rel_power_delta,F4_rel_power_sigma,F4_rel_power_theta,F4_spectral_entropy,F7_hjorth_complexity,F7_hjorth_mobility,F7_rel_power_alpha,F7_rel_power_beta,F7_rel_power_delta,F7_rel_power_sigma,F7_rel_power_theta,F7_spectral_entropy,F8_hjorth_complexity,F8_hjorth_mobility,F8_rel_power_alpha,F8_rel_power_beta,F8_rel_power_delta,F8_rel_power_sigma,F8_rel_power_theta,F8_spectral_entropy,Fp1_hjorth_complexity,Fp1_hjorth_mobility,Fp1_rel_power_alpha,Fp1_rel_power_beta,Fp1_rel_power_delta,Fp1_rel_power_sigma,Fp1_rel_power_theta,Fp1_spectral_entropy,Fp2_hjorth_complexity,Fp2_hjorth_mobility,Fp2_rel_power_alpha,Fp2_rel_power_beta,Fp2_rel_power_delta,Fp2_rel_power_sigma,Fp2_rel_power_theta,Fp2_spectral_entropy,O1_hjorth_complexity,O1_hjorth_mobility,O1_rel_power_alpha,O1_rel_power_beta,O1_rel_power_delta,O1_rel_power_sigma,O1_rel_power_theta,O1_spectral_entropy,O2_hjorth_complexity,O2_hjorth_mobility,O2_rel_power_alpha,O2_rel_power_beta,O2_rel_power_delta,O2_rel_power_sigma,O2_rel_power_theta,O2_spectral_entropy,T5_hjorth_complexity,T5_hjorth_mobility,T5_rel_power_alpha,T5_rel_power_beta,T5_rel_power_delta,T5_rel_power_sigma,T5_rel_power_theta,T5_spectral_entropy,T6_hjorth_complexity,T6_hjorth_mobility,T6_rel_power_alpha,T6_rel_power_beta,T6_rel_power_delta,T6_rel_power_sigma,T6_rel_power_theta,T6_spectral_entropy,emg_rms,eog_kurtosis,eog_std
EPCTL23,Wake,0,2.9272575074643616,0.2244489745337191,0.0342002872201876,0.1105406315046695,0.7662146416896586,0.0278471081118521,0.0592742518294397,0.5400146284040951,2.93652264192829,0.2236233021289247,0.0345316708947366,0.1092078944058758,0.7678756200055428,0.0278004401356537,0.0586522181525706,0.5384359597817542,3.910665892294889,0.1660440365905139,0.0220210806558647,0.057323825191389,0.8370083716156105,0.015306386837493,0.066453167511541,0.468035006248134,4.062892450615016,0.1626756008233375,0.0165579064157326,0.0442880938780132,0.8766243260444982,0.0157309336895452,0.0456778527336418,0.4403195031363253,6.178864036077345,0.10828924059318,0.0087044588156964,0.0180268266870538,0.9400717585592424,0.0046718298664121,0.027991676301191,0.3603632641320554,5.621630438934256,0.1207122384308857,0.0130304149717189,0.0205707022914696,0.9250725719793492,0.0079806152874707,0.0328666966716815,0.3705957459672605,4.473648613534312,0.1554283185778581,0.0155324016744611,0.043074732397833,0.8737755074116179,0.0096762720756068,0.0562038109797337,0.4415869195842752,4.30885428811245,0.1625711529952177,0.0198326150321582,0.0396795024633733,0.8726069086317617,0.0115774758642892,0.0547974020172603,0.4439410306148574,1.3640945002444504,0.521551808804427,0.1133786054748552,0.5004909897923364,0.2128095470101269,0.0923458651262583,0.0686390148489342,0.7486842703474155,1.5569184213759135,0.447010122687256,0.1066712541481439,0.3569153189299035,0.3415728049657675,0.0694744198864756,0.1138730476214196,0.7254957809785723,1.7237412924841498,0.4022609697495662,0.0828198931168382,0.2888916019413309,0.4609051295407763,0.0751646323050871,0.082900578131771,0.7036541763198418,1.699232986508345,0.4176986988094503,0.0921185715637381,0.297310957967295,0.4416949957315496,0.0838857283143205,0.0774089083933834,0.7049883345569546,249.59828738014585,6.438454409477592,1087.7792372735012
EPCTL23,Wake,0,2.5541627971074896,0.2625603467520284,0.0418519676745428,0.1800457582133893,0.6548652156683044,0.030762738728939,0.0904307220826224,0.5977710541077769,2.5556992636015754,0.2623222023938015,0.0420871356831846,0.1795541258673132,0.6550003869281876,0.0313364048177145,0.0899309288909105,0.5971654999823756,4.599311838494006,0.1423412409896508,0.0159212072087414,0.036447434790983,0.8733135665883134,0.0075228879749532,0.0659365995309063,0.4072096953872281,3.5149728588365186,0.1880415678890889,0.030622777121785,0.0718174917373249,0.8006509353329065,0.0136162188888642,0.0816027316844334,0.485360759627261,6.887038284744042,0.0952467888902392,0.0072738590942336,0.0147050162864066,0.9271204949744636,0.003599145054412,0.0468860065289036,0.3486594374783063,5.706481836367573,0.1195940379571778,0.0120013974575656,0.0214261533793638,0.9259063309799036,0.0072200208423216,0.0324702232738819,0.3830488597285121,6.241444997276933,0.1008354278995556,0.0062589659608329,0.0122616865180642,0.9132164296333044,0.0031278698945346,0.0647537278198839,0.3516376618084688,5.34615495353455,0.1231878967805331,0.0080439065434621,0.0181615994078499,0.8993587328773962,0.0047400743024295,0.0691354443741148,0.3780625452282784,1.4000093368417823,0.5006713888553654,0.1886523893760271,0.4581838745603654,0.1971691997770281,0.07821919064122,0.0632409970566265,0.7469069263482718,1.5004294421208948,0.4474990735396757,0.1663243542315492,0.4067297296048198,0.2731279088064005,0.0575529042672192,0.0873254825960415,0.7340528666244981,1.7851292298894372,0.3873033818769197,0.1049376149543117,0.2845592662294382,0.4372780668799533,0.0542501810902299,0.1131283580771652,0.7029158569440742,1.64989253148863,0.417592571159545,0.0992075215447297,0.3385166213114873,0.4122792681957401,0.0667472697286618,0.075098869312338,0.7130982592479663,2.5756953069878694,30.634080958671216,433.2612138658934
EPCTL23,Wake,0,2.138820203918347,0.2956071959357969,0.0543537807732969,0.2203794597954923,0.5667322977961072,0.052048164052285,0.1029347765174365,0.6596117543634642,2.145467270085702,0.2948981943256857,0.0541769089137103,0.220242777068954,0.5681220825777714,0.0515967207224571,0.1022363005665496,0.659312862994001,4.606900497793912,0.1342816325792603,0.0142379727503041,0.0335172924619435,0.8797729447548693,0.0150980113688651,0.0567941320797521,0.413902504302114,3.560690447147525,0.1767995081809427,0.0242637324773117,0.075887364855125,0.7970462069960242,0.019167627504816,0.0822734516454136,0.4963945241578805,6.349491409196572,0.1034438600058844,0.0067094328944548,0.0143835922329595,0.9321069752713206,0.0054328337172935,0.0410199338661697,0.3571463255211313,4.989870304180796,0.1354248904221791,0.0150574947871542,0.0270459271181137,0.8944540661885336,0.00689682415767,0.0556646823657029,0.4170980942721065,8.070009170322727,0.0744467739876366,0.0041087173984125,0.0069811825433055,0.9448960665321188,0.0029485570868683,0.0408903030133331,0.3223938240104508,7.698152803598895,0.0810389396212176,0.0053123134024703,0.0085120954070741,0.940759527963233,0.0029949625202334,0.0422297769255072,0.3308367675467849,1.5665184943402777,0.4568359383032969,0.1540602451805972,0.3407793618092389,0.3229637472847177,0.1139305933936828,0.0558173399924913,0.7304475653467516,1.84871050041465,0.3724799994681438,0.1473164394715955,0.2429316688457979,0.4580021382459172,0.0833709877774359,0.060965023570972,0.6871818877219755,2.1509392711767603,0.3185867650896343,0.0713002891263212,0.2034963882075604,0.5689180543245881,0.0642433895138786,0.086261713827913,0.6596495110190773,1.791981227838364,0.3912675970634889,0.0773445801794847,0.2575033105698429,0.5148887940755342,0.0908039337286921,0.0481932209493835,0.6872184788696989,1.8787899667443584,16.248116526877418,28.545440838100596
EPCTL23,Wake,0,2.1551348131179084,0.3295178836119913,0.0331862514640633,0.1476777320516201,0.7281703035565401,0.024321361217353,0.0621357512860599,0.6385670797169306,2.157224302698882,0.3292641642311293,0.033563096286785,0.1486226565714111,0.7265029466105645,0.0239902321284372,0.0626759064993643,0.6386710156133203,3.569760514086227,0.1940123809977263,0.015102767324035,0.0511017804599041,0.8630980709585968,0.0081172698733899,0.0609328968058359,0.4746433145493131,3.202003822466573,0.2133550470959118,0.0298308830897782,0.0736306589258666,0.7943188118132145,0.0156375130429914,0.083956355640264,0.5047230777288864,5.678318008110315,0.1220885697930853,0.0072932428750106,0.0163873311168213,0.9300376526806048,0.0034938189446283,0.0425544381673889,0.3709191973862525,4.706192629307299,0.1457169407866132,0.0115514408770907,0.0269180845171266,0.9032281870997264,0.0072527564542129,0.0504649002627582,0.4085540716662993,5.62311766130495,0.1122058475837036,0.0084058087394443,0.0153741789368692,0.8958789019832223,0.003359131376028,0.0765108732456263,0.3883322597479345,5.4317669092558205,0.1142567333479557,0.0103670270970218,0.0156291701051764,0.8800578608442337,0.005029209168079,0.0885401461936115,0.3873365396820329,1.291541090508226,0.5408773602419723,0.0870977975562765,0.5521604002852021,0.2138371817859563,0.0788488136297463,0.0500792779618396,0.7351662789277208,1.3886332561351895,0.4950472074575948,0.0845577890818301,0.4866237930096668,0.2964530858917351,0.0521487301503024,0.0649459836693722,0.7268583126643058,1.6786789530821231,0.4161203700234148,0.0845395547111026,0.28718617087348,0.4425700456130408,0.0717937537162836,0.1036083436647337,0.7131143500070573,1.4819684909395625,0.469597056672547,0.078633118321083,0.4136438041485992,0.3642600957406131,0.0697460169849867,0.063736062350677,0.7365583964730474,14.005820869634704,7.269395414383832,531.03508007637
EPCTL23,Wake,0,1.935999873620484,0.3711477047679309,0.0462511117047591,0.2190662976427787,0.6176960749215034,0.0525092328080786,0.0568732236326732,0.6405835431239508,1.9388525020798868,0.3705109737417273,0.0461896981940397,0.2188192571844842,0.6191724447512154,0.051674243658439,0.0567046051452528,0.6400567275822207,2.932805365252721,0.2364957922174463,0.0225469408358799,0.1213053658709723,0.7920912670225325,0.0114971074604157,0.049080125451892,0.5099611945006316,3.145125657686758,0.2204298090740056,0.0260966667511029,0.0876705910102256,0.7911148717614697,0.024962345883645,0.0676367613685467,0.4917425223583448,4.350310513979914,0.1615145785820021,0.0073248753664525,0.046789529869975,0.8970688053498607,0.0102659469739638,0.0381612581753623,0.4045625200112802,4.630860091267035,0.1475853430087933,0.016731355634174,0.0343975680993191,0.886740395998039,0.0122065143325166,0.0490459858449321,0.3957324681899341,5.388922772061169,0.1222112888373737,0.0089455483617701,0.0241244592677695,0.9093481268621812,0.0057538852962004,0.0507830672316462,0.3851500122239855,5.189022780642695,0.1276414907947943,0.0127695355631251,0.0256177861050313,0.8872934818015406,0.0087636913248531,0.0643829710221368,0.3912273777185955,1.2659812984279195,0.5375596811525719,0.0969188271277412,0.6456773453884985,0.1223171872256507,0.0914761505478424,0.0348490644777741,0.7252422782496072,1.3909927124683237,0.4857571272642625,0.114359897735915,0.4925048166680843,0.2440155544119414,0.0768247594044661,0.0620006864811601,0.7353965045240265,1.5644587847498983,0.437922934140006,0.1031148807195449,0.3993749180654758,0.3356815021867358,0.0963799158238157,0.0573997841833334,0.7273564982022109,1.4380874128679575,0.4767127920108127,0.1213088886895289,0.4520637115270811,0.2778065411736772,0.0850302788139354,0.0554515461079599,0.7358830378826996,434.3032345234718,1.8308121378290363,1177.4507640764134
EPCTL23,Wake,0,2.650647485378205,0.2398594259495735,0.0488259980222508,0.1587064576009249,0.655839180148408,0.0272801865422027,0.1063819110923731,0.5501458261882975,2.6668544382745214,0.2385702188574498,0.0481218280764826,0.1570084528860073,0.661338045952678,0.0265494764133994,0.1040854348822453,0.5478859725408556,4.02584230486291,0.1554853756447728,0.0254501254151185,0.0568553982815449,0.8119768246347085,0.01078650661769,0.0939509636607939,0.4197439659236063,4.305349162054935,0.1471830242956516,0.0255826897376753,0.0405525252326764,0.8497158708848566,0.0075270136669906,0.0756229324976729,0.4139081620680863,6.778221998209082,0.0967927409647789,0.0115993943552233,0.0185876725966163,0.9125683561193432,0.003634068761073,0.0531478292299445,0.3332554791216044,7.012995969461553,0.0930441811876303,0.0136248021474946,0.0120039650919318,0.9351309024000192,0.0032101902176682,0.0356311671216029,0.3202662297335675,6.583978908770183,0.087677340089184,0.0110960440053151,0.0104083728877241,0.8843483703488129,0.0024146614925057,0.0914520419569611,0.3501421762230272,7.102911199898776,0.0787712131008248,0.0116914091067329,0.0068972553273412,0.9079082835499218,0.0023175625647621,0.0710067219947759,0.3419204969622449,1.5528897741405112,0.450186809952107,0.1294006362112339,0.3615299723132141,0.2937389540727898,0.0796241088564072,0.1226407739994318,0.7329735065901678,2.163712969883234,0.30748493987493,0.1155544287219199,0.1865264104629756,0.4820588951699099,0.0498328574031158,0.1633259192955516,0.6319794794884098,2.263696884712163,0.291892058828659,0.0779439994311461,0.1832244581074731,0.5592350900651207,0.0407425774682271,0.1335803008707447,0.6179677999002584,2.5768556433892607,0.2453080821354674,0.0917917538994193,0.1307770741893954,0.6072391476019298,0.0381585884138844,0.1300149822026827,0.5691010645819408,213.67169271913284,13.558554716065723,629.087675112532
EPCTL23,Wake,0,2.198534659648076,0.2796967754549783,0.1043191252266198,0.2318522497669001,0.4978058841053804,0.0330814350947292,0.1302413992095883,0.6578360758552245,2.200611729246527,0.2788510031244036,0.1060725584679296,0.2310984008468898,0.4966647997734539,0.0332416758549756,0.1304529831792835,0.6575568037816104,2.8067778783122885,0.2253586768669501,0.0456876111195732,0.0986741994253839,0.7283304211942482,0.0173134051922043,0.1078841610048208,0.5555549737354125,3.0936030593781307,0.2058274803738924,0.0511441735041426,0.1046338910982103,0.755747423928734,0.0166753886694794,0.0696423967179508,0.5406020577396232,4.606816089435646,0.1476094248245458,0.02331563859179,0.044277766995631,0.8540710208708867,0.0084071337949167,0.0682984380655824,0.459434197455444,4.88264138157208,0.1403214408143759,0.0254065888806447,0.0506129978884323,0.8502218622406831,0.0083628950256379,0.0642970231533501,0.4451312569783482,4.969148890390502,0.1272043186148116,0.0146232091433041,0.0237164067473588,0.8812946883156086,0.0044132199018539,0.0752679665007307,0.4198036427670992,5.485964574973602,0.114063739822444,0.0121728017144313,0.0206329871969662,0.8995574496112166,0.0038003308064017,0.0634097976615992,0.4009657453399435,1.382096274902425,0.5239692493773034,0.1217271235958218,0.4050809675983755,0.2756026831592127,0.0828142624187742,0.08918481708234,0.7456492616254867,1.8963963701224331,0.3646532365937449,0.0860091038490174,0.1974903297216387,0.5088932031438226,0.0481010589507544,0.1509546687405055,0.6708118319114532,1.9073727810468548,0.3540309066508859,0.0893798620510168,0.2395064532146269,0.4914826733781998,0.0451582027487609,0.1262242722184571,0.6692010451646353,2.379081918364329,0.255286611012825,0.0624980489348505,0.1308734060246568,0.6203227420697796,0.030588318095639,0.1523658245745785,0.5921489198873057,2.2432257441474395,25.86607969193205,60.24950591256394
EPCTL23,Wake,0,2.4187565453780566,0.248086002508802,0.0639439483525063,0.1572574489626736,0.648792434705012,0.0278531539601377,0.0997362577661587,0.6369322165862144,2.4136704105177538,0.2483615860051749,0.06440381059081,0.159612926336227,0.6459641772958075,0.0281894431021071,0.099380797868383,0.6377190225247407,3.4308613507102543,0.1794714488744461,0.0318202646341597,0.0823709839936042,0.8045140554698721,0.0184061709863289,0.0607713192907507,0.4731348921722927,3.862488855334097,0.1626106729347345,0.0295921871421495,0.0541628457801727,0.8502009264879385,0.0136028428750827,0.050883742781069,0.4509503977652948,5.331050213435562,0.1275341061750905,0.0089049399220151,0.0274108633988262,0.931521326890851,0.004927775223796,0.0256694219674243,0.3991615728040182,5.912461242704115,0.1136371870555942,0.0100930536849431,0.0184812629136934,0.9317205232686048,0.0056094601852084,0.0335438171466939,0.3669456037221389,5.488566227959265,0.1195171025765909,0.0081963340001061,0.0233187868987568,0.9221165313566516,0.0051467255628107,0.0400813073430432,0.3645483132882078,5.77120149270017,0.113133104574757,0.008711110062448,0.0183413760941198,0.9274742043887216,0.0049994670656932,0.0397630262928554,0.3575987290195184,1.3443062696823398,0.5233418164401573,0.0936258925387033,0.4910006554123399,0.2117932806403634,0.1211827178855416,0.0657420137088351,0.7405475201893438,1.5766922928269662,0.4288274608243971,0.1031396524997606,0.3128555649135687,0.3801874156484511,0.0734729996107605,0.1205718053605965,0.7145631353057637,1.8909894948830288,0.3506095088840886,0.0780004207584231,0.2583696113274127,0.49404497717361,0.0689378534397063,0.0947258617576711,0.6843277691368297,2.017957977706518,0.3203591200396591,0.0774425257883038,0.1911544734934314,0.5541610213809074,0.0444614299129952,0.124310169779916,0.641601904851418,33.263536336133335,16.87461351937351,629.4216494209189
EPCTL23,Wake,0,2.895611362483672,0.2285952288214754,0.0399408395294769,0.1024321707281199,0.7661829915752293,0.0312483742170633,0.0591833160086043,0.563092685972337,2.904742992464461,0.2277332911894116,0.0398188057112646,0.1024555735712065,0.7669751597219459,0.030744163908272,0.0589877715876723,0.5618313362236314,5.132253717287872,0.1233116805779738,0.0130031484119122,0.0243462521375907,0.9021850932328483,0.0085185227839758,0.0515269963932365,0.375618538266827,4.424753064162191,0.1484341113777535,0.0132768997049998,0.0274950828366306,0.8936230663551746,0.0062370392327069,0.0588676056916951,0.4092868284013836,5.283750045332769,0.1266861730390892,0.0150656746985037,0.0194979870593239,0.8903206570333111,0.0084077859248891,0.0663929226129,0.3964228767177535,5.060438502610106,0.1355602101518717,0.0127671518173349,0.0216023565874968,0.9162940251615942,0.0056539716591768,0.0433222304350052,0.3969745123110725,7.217297860254468,0.085426348058581,0.0064718676327831,0.0070569247747971,0.9425418865313528,0.0027628401537677,0.0410454260440361,0.3205949794926905,7.1319270322627055,0.0843882476103874,0.0068562294508554,0.005675296299665,0.9443432330529318,0.0026896561269565,0.0402949785998784,0.3213474984674916,1.8054591128042663,0.3859310418757434,0.0584685036035779,0.3131331851470498,0.5390001202249408,0.0446951119464748,0.036935431342182,0.6757644049510056,2.908494470162685,0.2328732386803834,0.0400843854701489,0.1208032347128931,0.7897946703186653,0.0211768115889541,0.0262559553378411,0.5337388810195112,1.8331618502035616,0.3746249274332093,0.055095052340292,0.2279523593098979,0.6010250747380365,0.0550519577161302,0.0570113039921503,0.6874994831841141,2.008838557942693,0.3393746228726911,0.0799565948598545,0.2035598036139493,0.605546241796112,0.0573794948801632,0.0511957017062236,0.6679137050887594,362.5805658294345,0.3633222724124498,1502.1459785328634
EPCTL23,Wake,0,2.3615370309418706,0.2586762481488374,0.0588427056296486,0.1725637430621247,0.5746876429140634,0.046483426018064,0.1453201767930547,0.6307507420089552,2.3616983699627534,0.2589072893017469,0.058164519883873,0.1753459182395245,0.5709016143362767,0.0472463381737277,0.1463357710503847,0.6305335375815598,3.750465893657366,0.1683961127023475,0.0224525520383245,0.0408820872884892,0.8568874488441776,0.0115187774691618,0.0674443018898936,0.4600538287516391,3.167912375114146,0.1983740726468933,0.0513420398450316,0.0652538893550157,0.7267860688829497,0.0200862473172991,0.1356590346546113,0.5085827880656851,4.347046796927145,0.1534428316930786,0.0211208457666746,0.028866396827919,0.8855139069722514,0.0088619188317607,0.0548965173479201,0.4217093178804901,3.9873549875977927,0.1680143335692984,0.0334283909695933,0.0511705155048653,0.8262128170822678,0.0147859985030574,0.0733952888277472,0.4681796788916655,6.201091971954707,0.0988487730864482,0.0097440468510616,0.0101525304172018,0.924602232427547,0.0035480618117412,0.0516856752357762,0.3606610321375078,5.201702031560163,0.1217751731266395,0.0139869252467121,0.0150933137827515,0.905320936072222,0.0048357438597603,0.0603728099030584,0.3837741634462553,3.0590651557101043,0.195985468678334,0.0555683749512886,0.0680227714990304,0.6881917141996061,0.0278399628011121,0.1592946200122049,0.5502124981315946,3.154765998761871,0.1897505503478276,0.054946889234368,0.0621561800862117,0.6921554320558908,0.0276594019963148,0.1619636347115149,0.5609779623415755,2.414632732465484,0.2600644981991472,0.0667489520146073,0.1204852546704679,0.6291789489197881,0.0333333335769821,0.1473862320383768,0.5939383778830497,2.7573997401677914,0.2398966865286876,0.0465963073634574,0.1125628969547112,0.6899498831791814,0.0317403337918254,0.1162688127044064,0.5779650412666041,196.11368471020808,22.86259196368804,713.3212450873899
